Image	image_filename	image_path	all_timel_ids_str	level_5_n	level_5_ids_str	level_5_labels_str	level_6_n	level_6_ids_str	level_6_labels_str	timel_labels	timel_labels_list	timel_ids	timel_ids_list
014504.jpg	014504.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\014504.jpg	tm-hwbpfzqq; tm-dmmjw66x; tm-fwrnui8f; tm-bnphjku3; tm-rwshbisj; tm-wpindgtf; tm-iv4xh9vr; tm-3puuk37w; 66; 8; 3; 4; 9; 37	0			0			Christ;apôtre;pain;nappe;plat;panier;don;miracle	"[""Christ"", ""apôtre"", ""pain"", ""nappe"", ""plat"", ""panier"", ""don"", ""miracle""]"	tm-hwbpfzqq;tm-dmmjw66x;tm-fwrnui8f;tm-bnphjku3;tm-rwshbisj;tm-wpindgtf;tm-iv4xh9vr;tm-3puuk37w	"[""tm-hwbpfzqq"", ""tm-dmmjw66x"", ""tm-fwrnui8f"", ""tm-bnphjku3"", ""tm-rwshbisj"", ""tm-wpindgtf"", ""tm-iv4xh9vr"", ""tm-3puuk37w""]"
014531.jpg	014531.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\014531.jpg	tm-wktqwi7w; tm-cuqtzlfj; tm-95xqmtvb; tm-z7yqwjx3; tm-huepfznj; tm-itr42guh; tm-n2uzdjrh; 7; 95; 3; 42; 2	0			0			Josué;bâton;portement;repas;fruit;raisin;grenade	"[""Josué"", ""bâton"", ""portement"", ""repas"", ""fruit"", ""raisin"", ""grenade""]"	tm-wktqwi7w;tm-cuqtzlfj;tm-95xqmtvb;tm-z7yqwjx3;tm-huepfznj;tm-itr42guh;tm-n2uzdjrh	"[""tm-wktqwi7w"", ""tm-cuqtzlfj"", ""tm-95xqmtvb"", ""tm-z7yqwjx3"", ""tm-huepfznj"", ""tm-itr42guh"", ""tm-n2uzdjrh""]"
014555.jpg	014555.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\014555.jpg	tm-wqg2nktt; tm-bsmbjqgw; tm-xmz3snk2; tm-zuecdty7; tm-bnphjku3; tm-rwshbisj; tm-9kefvmxz; tm-havgveuu; tm-8cmdbbjm; tm-i94jpy9p; tm-mqvexyu4; tm-svcahr7m; tm-w7z8afpu; tm-3puuk37w; tm-ao9wtg4s; tm-is6dwdc5; tm-va8m9uxx; tm-jiuyjweh; tm-hvmbbgkw; 2; 3; 7; 9; 8; 94; 4; 37; 6; 5	0			0			ange;évêque;prêtre;clerc;nappe;plat;siège (meuble);livre;hostie;autel;croix;calice;restitution;miracle;apparition;confession;messe;enlèvement;nuée	"[""ange"", ""évêque"", ""prêtre"", ""clerc"", ""nappe"", ""plat"", ""siège (meuble)"", ""livre"", ""hostie"", ""autel"", ""croix"", ""calice"", ""restitution"", ""miracle"", ""apparition"", ""confession"", ""messe"", ""enlèvement"", ""nuée""]"	tm-wqg2nktt;tm-bsmbjqgw;tm-xmz3snk2;tm-zuecdty7;tm-bnphjku3;tm-rwshbisj;tm-9kefvmxz;tm-havgveuu;tm-8cmdbbjm;tm-i94jpy9p;tm-mqvexyu4;tm-svcahr7m;tm-w7z8afpu;tm-3puuk37w;tm-ao9wtg4s;tm-is6dwdc5;tm-va8m9uxx;tm-jiuyjweh;tm-hvmbbgkw	"[""tm-wqg2nktt"", ""tm-bsmbjqgw"", ""tm-xmz3snk2"", ""tm-zuecdty7"", ""tm-bnphjku3"", ""tm-rwshbisj"", ""tm-9kefvmxz"", ""tm-havgveuu"", ""tm-8cmdbbjm"", ""tm-i94jpy9p"", ""tm-mqvexyu4"", ""tm-svcahr7m"", ""tm-w7z8afpu"", ""tm-3puuk37w"", ""tm-ao9wtg4s"", ""tm-is6dwdc5"", ""tm-va8m9uxx"", ""tm-jiuyjweh"", ""tm-hvmbbgkw""]"
014578.jpg	014578.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\014578.jpg	tm-yi9vsnfo; tm-7axvtrsz; tm-pj2vs6qt; tm-trtnhhdd; tm-sz7srifg; tm-w6ekmfzz; tm-tkbvfl9z; tm-ymenrpoz; tm-ie8wpjhx; 9; 7; 2; 6; 8	0			0			jeune;serviteur;chevalier;roi;couronne;épreuve;accusation;jugement;coup	"[""jeune"", ""serviteur"", ""chevalier"", ""roi"", ""couronne"", ""épreuve"", ""accusation"", ""jugement"", ""coup""]"	tm-yi9vsnfo;tm-7axvtrsz;tm-pj2vs6qt;tm-trtnhhdd;tm-sz7srifg;tm-w6ekmfzz;tm-tkbvfl9z;tm-ymenrpoz;tm-ie8wpjhx	"[""tm-yi9vsnfo"", ""tm-7axvtrsz"", ""tm-pj2vs6qt"", ""tm-trtnhhdd"", ""tm-sz7srifg"", ""tm-w6ekmfzz"", ""tm-tkbvfl9z"", ""tm-ymenrpoz"", ""tm-ie8wpjhx""]"
014602.jpg	014602.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\014602.jpg	tm-9f7oeyhm; tm-zhbujjvw; tm-trtnhhdd; tm-cuqtzlfj; tm-raszqepq; tm-wessg6gv; 9; 7; 6	0			0			infirme;aveugle;roi;bâton;ordre;discussion	"[""infirme"", ""aveugle"", ""roi"", ""bâton"", ""ordre"", ""discussion""]"	tm-9f7oeyhm;tm-zhbujjvw;tm-trtnhhdd;tm-cuqtzlfj;tm-raszqepq;tm-wessg6gv	"[""tm-9f7oeyhm"", ""tm-zhbujjvw"", ""tm-trtnhhdd"", ""tm-cuqtzlfj"", ""tm-raszqepq"", ""tm-wessg6gv""]"
014627.jpg	014627.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\014627.jpg	tm-nffdauzt; tm-xnc9shij; tm-sbgpzwhn; tm-ie8wpjhx; tm-myvbibor; 9; 8	0			0			couple;cage;requête;coup;perroquet	"[""couple"", ""cage"", ""requête"", ""coup"", ""perroquet""]"	tm-nffdauzt;tm-xnc9shij;tm-sbgpzwhn;tm-ie8wpjhx;tm-myvbibor	"[""tm-nffdauzt"", ""tm-xnc9shij"", ""tm-sbgpzwhn"", ""tm-ie8wpjhx"", ""tm-myvbibor""]"
014651.jpg	014651.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\014651.jpg	tm-ezdizhcw; tm-brnafxmd; tm-sksizqrt; tm-ge7kvbsg; tm-nbx9bzha; tm-cat27oby; tm-katnycdu; tm-ufpdajh6; tm-xp8bg6f5; tm-95xqmtvb; tm-rbqfwmem; tm-6vklquup; 7; 9; 27; 6; 8; 5; 95	0			0			Diable;ermite;témoin;saint Jérôme;vêtement;désignation;dérision;vision;chute;portement;boue;cheveux	"[""Diable"", ""ermite"", ""témoin"", ""saint Jérôme"", ""vêtement"", ""désignation"", ""dérision"", ""vision"", ""chute"", ""portement"", ""boue"", ""cheveux""]"	tm-ezdizhcw;tm-brnafxmd;tm-sksizqrt;tm-ge7kvbsg;tm-nbx9bzha;tm-cat27oby;tm-katnycdu;tm-ufpdajh6;tm-xp8bg6f5;tm-95xqmtvb;tm-rbqfwmem;tm-6vklquup	"[""tm-ezdizhcw"", ""tm-brnafxmd"", ""tm-sksizqrt"", ""tm-ge7kvbsg"", ""tm-nbx9bzha"", ""tm-cat27oby"", ""tm-katnycdu"", ""tm-ufpdajh6"", ""tm-xp8bg6f5"", ""tm-95xqmtvb"", ""tm-rbqfwmem"", ""tm-6vklquup""]"
014679.jpg	014679.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\014679.jpg	tm-ezdizhcw; tm-o22sq8nn; tm-brnafxmd; tm-7axvtrsz; tm-plrrtcuh; tm-9kefvmxz; tm-vbjdkfiz; tm-t3eufvzb; tm-9fqffbjb; tm-hh9dhqag; tm-47mzyjde; tm-kcvupvpd; tm-nwraptcb; tm-eqnskbnq; tm-txhjag8y; tm-bvwymnol; 22; 8; 7; 9; 3; 47	0			0			Diable;enfant;ermite;serviteur;crochet;siège (meuble);dissimulation;parole;lèpre;maladie;assemblée;cour royale;crachement;arbre;rocher;plaie	"[""Diable"", ""enfant"", ""ermite"", ""serviteur"", ""crochet"", ""siège (meuble)"", ""dissimulation"", ""parole"", ""lèpre"", ""maladie"", ""assemblée"", ""cour royale"", ""crachement"", ""arbre"", ""rocher"", ""plaie""]"	tm-ezdizhcw;tm-o22sq8nn;tm-brnafxmd;tm-7axvtrsz;tm-plrrtcuh;tm-9kefvmxz;tm-vbjdkfiz;tm-t3eufvzb;tm-9fqffbjb;tm-hh9dhqag;tm-47mzyjde;tm-kcvupvpd;tm-nwraptcb;tm-eqnskbnq;tm-txhjag8y;tm-bvwymnol	"[""tm-ezdizhcw"", ""tm-o22sq8nn"", ""tm-brnafxmd"", ""tm-7axvtrsz"", ""tm-plrrtcuh"", ""tm-9kefvmxz"", ""tm-vbjdkfiz"", ""tm-t3eufvzb"", ""tm-9fqffbjb"", ""tm-hh9dhqag"", ""tm-47mzyjde"", ""tm-kcvupvpd"", ""tm-nwraptcb"", ""tm-eqnskbnq"", ""tm-txhjag8y"", ""tm-bvwymnol""]"
014726.jpg	014726.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\014726.jpg	tm-hwbpfzqq; tm-o22sq8nn; tm-yd6x55wh; tm-7axvtrsz; tm-h5p48lfk; tm-dmmjw66x; tm-5vghyucs; tm-hdkzhtu2; tm-6evgbajm; tm-cat27oby; tm-sbgpzwhn; tm-hh9dhqag; tm-wzp38snl; tm-3puuk37w; 22; 8; 6; 55; 7; 5; 48; 66; 2; 27; 9; 38; 3; 37	0			0			Christ;enfant;centurion;serviteur;soldat;apôtre;architecture;intérieur;Christ guérissant le serviteur du centurion;désignation;requête;maladie;guérison;miracle	"[""Christ"", ""enfant"", ""centurion"", ""serviteur"", ""soldat"", ""apôtre"", ""architecture"", ""intérieur"", ""Christ guérissant le serviteur du centurion"", ""désignation"", ""requête"", ""maladie"", ""guérison"", ""miracle""]"	tm-hwbpfzqq;tm-o22sq8nn;tm-yd6x55wh;tm-7axvtrsz;tm-h5p48lfk;tm-dmmjw66x;tm-5vghyucs;tm-hdkzhtu2;tm-6evgbajm;tm-cat27oby;tm-sbgpzwhn;tm-hh9dhqag;tm-wzp38snl;tm-3puuk37w	"[""tm-hwbpfzqq"", ""tm-o22sq8nn"", ""tm-yd6x55wh"", ""tm-7axvtrsz"", ""tm-h5p48lfk"", ""tm-dmmjw66x"", ""tm-5vghyucs"", ""tm-hdkzhtu2"", ""tm-6evgbajm"", ""tm-cat27oby"", ""tm-sbgpzwhn"", ""tm-hh9dhqag"", ""tm-wzp38snl"", ""tm-3puuk37w""]"
014775.jpg	014775.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\014775.jpg	tm-ezdizhcw; tm-brnafxmd; tm-a6ktghrz; tm-mqvexyu4; tm-y6dzy63x; tm-t3eufvzb; tm-c4vyu5zq; tm-xqrthxrm; 6; 4; 63; 3; 5	0			0			Diable;ermite;sceau;croix;ruse;parole;lune (sphère céleste);soleil (sphère céleste)	"[""Diable"", ""ermite"", ""sceau"", ""croix"", ""ruse"", ""parole"", ""lune (sphère céleste)"", ""soleil (sphère céleste)""]"	tm-ezdizhcw;tm-brnafxmd;tm-a6ktghrz;tm-mqvexyu4;tm-y6dzy63x;tm-t3eufvzb;tm-c4vyu5zq;tm-xqrthxrm	"[""tm-ezdizhcw"", ""tm-brnafxmd"", ""tm-a6ktghrz"", ""tm-mqvexyu4"", ""tm-y6dzy63x"", ""tm-t3eufvzb"", ""tm-c4vyu5zq"", ""tm-xqrthxrm""]"
014855.jpg	014855.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\014855.jpg	tm-57k3cc22; tm-nbx9bzha; tm-t3eufvzb; tm-49zabkhk; tm-mfmemdkq; tm-pxph757a; tm-pz7m22nl; tm-rxpb2i6w; 57; 3; 22; 9; 49; 757; 7; 2; 6	0			0			potence;vêtement;parole;échange;suicide;mort (thème);pendaison;Angleterre	"[""potence"", ""vêtement"", ""parole"", ""échange"", ""suicide"", ""mort (thème)"", ""pendaison"", ""Angleterre""]"	tm-57k3cc22;tm-nbx9bzha;tm-t3eufvzb;tm-49zabkhk;tm-mfmemdkq;tm-pxph757a;tm-pz7m22nl;tm-rxpb2i6w	"[""tm-57k3cc22"", ""tm-nbx9bzha"", ""tm-t3eufvzb"", ""tm-49zabkhk"", ""tm-mfmemdkq"", ""tm-pxph757a"", ""tm-pz7m22nl"", ""tm-rxpb2i6w""]"
014905.jpg	014905.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\014905.jpg	tm-hwbpfzqq; tm-waq6byod; tm-sbgpzwhn; tm-t3eufvzb; 6; 3	0			0			Christ;saint Thomas;requête;parole	"[""Christ"", ""saint Thomas"", ""requête"", ""parole""]"	tm-hwbpfzqq;tm-waq6byod;tm-sbgpzwhn;tm-t3eufvzb	"[""tm-hwbpfzqq"", ""tm-waq6byod"", ""tm-sbgpzwhn"", ""tm-t3eufvzb""]"
015006.jpg	015006.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\015006.jpg	tm-cguadphc; tm-bsmbjqgw; tm-zuecdty7; tm-vxw8ybh7; tm-ourzz25h; tm-sfrtbltu; tm-ptgmqu9z; tm-t3eufvzb; tm-9fqffbjb; tm-hh9dhqag; tm-6ptkaynj; tm-6m8nrco5; 7; 8; 25; 9; 3; 6; 5	0			0			malade;évêque;clerc;prison;lit;mitre;destruction;parole;lèpre;maladie;libération;nudité	"[""malade"", ""évêque"", ""clerc"", ""prison"", ""lit"", ""mitre"", ""destruction"", ""parole"", ""lèpre"", ""maladie"", ""libération"", ""nudité""]"	tm-cguadphc;tm-bsmbjqgw;tm-zuecdty7;tm-vxw8ybh7;tm-ourzz25h;tm-sfrtbltu;tm-ptgmqu9z;tm-t3eufvzb;tm-9fqffbjb;tm-hh9dhqag;tm-6ptkaynj;tm-6m8nrco5	"[""tm-cguadphc"", ""tm-bsmbjqgw"", ""tm-zuecdty7"", ""tm-vxw8ybh7"", ""tm-ourzz25h"", ""tm-sfrtbltu"", ""tm-ptgmqu9z"", ""tm-t3eufvzb"", ""tm-9fqffbjb"", ""tm-hh9dhqag"", ""tm-6ptkaynj"", ""tm-6m8nrco5""]"
015225.JPG	015225.JPG	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\015225.JPG	tm-ezdizhcw; tm-hddc4hiq; tm-y6dzy63x; tm-a4rmyibp; tm-w6uoevcd; tm-bxrgewaw; tm-eqnskbnq; 4; 6; 63	0			0			Diable;rencontre;ruse;travestissement;courtoisie;Babylone;arbre	"[""Diable"", ""rencontre"", ""ruse"", ""travestissement"", ""courtoisie"", ""Babylone"", ""arbre""]"	tm-ezdizhcw;tm-hddc4hiq;tm-y6dzy63x;tm-a4rmyibp;tm-w6uoevcd;tm-bxrgewaw;tm-eqnskbnq	"[""tm-ezdizhcw"", ""tm-hddc4hiq"", ""tm-y6dzy63x"", ""tm-a4rmyibp"", ""tm-w6uoevcd"", ""tm-bxrgewaw"", ""tm-eqnskbnq""]"
015250.JPG	015250.JPG	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\015250.JPG	tm-bsmbjqgw; tm-ggdpjup7; tm-h5p48lfk; tm-5vghyucs; tm-9kefvmxz; tm-4a7uh6qs; tm-f57tu5bi; tm-qpyshudm; tm-z78apcet; tm-sfrtbltu; tm-xzwrkcep; tm-hddc4hiq; tm-sbgpzwhn; tm-a4rmyibp; 7; 5; 48; 9; 4; 6; 57; 78	0			0			évêque;Antéchrist;soldat;architecture;siège (meuble);casque;masse d'arme;armure;bouclier;mitre;crosse;rencontre;requête;travestissement	"[""évêque"", ""Antéchrist"", ""soldat"", ""architecture"", ""siège (meuble)"", ""casque"", ""masse d'arme"", ""armure"", ""bouclier"", ""mitre"", ""crosse"", ""rencontre"", ""requête"", ""travestissement""]"	tm-bsmbjqgw;tm-ggdpjup7;tm-h5p48lfk;tm-5vghyucs;tm-9kefvmxz;tm-4a7uh6qs;tm-f57tu5bi;tm-qpyshudm;tm-z78apcet;tm-sfrtbltu;tm-xzwrkcep;tm-hddc4hiq;tm-sbgpzwhn;tm-a4rmyibp	"[""tm-bsmbjqgw"", ""tm-ggdpjup7"", ""tm-h5p48lfk"", ""tm-5vghyucs"", ""tm-9kefvmxz"", ""tm-4a7uh6qs"", ""tm-f57tu5bi"", ""tm-qpyshudm"", ""tm-z78apcet"", ""tm-sfrtbltu"", ""tm-xzwrkcep"", ""tm-hddc4hiq"", ""tm-sbgpzwhn"", ""tm-a4rmyibp""]"
015276.JPG	015276.JPG	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\015276.JPG	tm-pm7mcvwh; tm-tprdjwil; tm-sksizqrt; tm-dc7waxyt; tm-ie8wpjhx; 7; 8	0			0			Chrétien;Juif;témoin;massue;coup	"[""Chrétien"", ""Juif"", ""témoin"", ""massue"", ""coup""]"	tm-pm7mcvwh;tm-tprdjwil;tm-sksizqrt;tm-dc7waxyt;tm-ie8wpjhx	"[""tm-pm7mcvwh"", ""tm-tprdjwil"", ""tm-sksizqrt"", ""tm-dc7waxyt"", ""tm-ie8wpjhx""]"
015300.JPG	015300.JPG	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\015300.JPG	tm-pckqoivq; tm-bsmbjqgw; tm-r8jru3yq; tm-dp6pshcs; tm-l9vt6wgw; tm-sfrtbltu; tm-eiugmfdk; tm-t3eufvzb; tm-zfb9n7ub; tm-6m8nrco5; 8; 3; 6; 9; 7; 5	0			0			damné;évêque;archidiacre;linceul;tombeau;mitre;menace;parole;résurrection;nudité	"[""damné"", ""évêque"", ""archidiacre"", ""linceul"", ""tombeau"", ""mitre"", ""menace"", ""parole"", ""résurrection"", ""nudité""]"	tm-pckqoivq;tm-bsmbjqgw;tm-r8jru3yq;tm-dp6pshcs;tm-l9vt6wgw;tm-sfrtbltu;tm-eiugmfdk;tm-t3eufvzb;tm-zfb9n7ub;tm-6m8nrco5	"[""tm-pckqoivq"", ""tm-bsmbjqgw"", ""tm-r8jru3yq"", ""tm-dp6pshcs"", ""tm-l9vt6wgw"", ""tm-sfrtbltu"", ""tm-eiugmfdk"", ""tm-t3eufvzb"", ""tm-zfb9n7ub"", ""tm-6m8nrco5""]"
015325.jpg	015325.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\015325.jpg	tm-hwbpfzqq; tm-wqg2nktt; tm-rfthrkth; tm-f4sqsvcv; tm-sgdxywfz; tm-dmmjw66x; tm-kkotaquv; tm-llb5qhxg; tm-sz7srifg; tm-9kefvmxz; tm-dp6pshcs; tm-l9vt6wgw; tm-xfrkgdxw; tm-95xqmtvb; tm-pxph757a; tm-2ujduhzq; tm-ljsuoykc; tm-rccuwnyl; tm-6m8nrco5; tm-mykxfew8; 2; 4; 66; 5; 7; 9; 6; 95; 757; 8	0			0			Christ;ange;âme;Vierge;saint Pierre;apôtre;saint Jean;gloire;couronne;siège (meuble);linceul;tombeau;majesté;portement;mort (thème);prière;encensement;couronnement;nudité;douleur	"[""Christ"", ""ange"", ""âme"", ""Vierge"", ""saint Pierre"", ""apôtre"", ""saint Jean"", ""gloire"", ""couronne"", ""siège (meuble)"", ""linceul"", ""tombeau"", ""majesté"", ""portement"", ""mort (thème)"", ""prière"", ""encensement"", ""couronnement"", ""nudité"", ""douleur""]"	tm-hwbpfzqq;tm-wqg2nktt;tm-rfthrkth;tm-f4sqsvcv;tm-sgdxywfz;tm-dmmjw66x;tm-kkotaquv;tm-llb5qhxg;tm-sz7srifg;tm-9kefvmxz;tm-dp6pshcs;tm-l9vt6wgw;tm-xfrkgdxw;tm-95xqmtvb;tm-pxph757a;tm-2ujduhzq;tm-ljsuoykc;tm-rccuwnyl;tm-6m8nrco5;tm-mykxfew8	"[""tm-hwbpfzqq"", ""tm-wqg2nktt"", ""tm-rfthrkth"", ""tm-f4sqsvcv"", ""tm-sgdxywfz"", ""tm-dmmjw66x"", ""tm-kkotaquv"", ""tm-llb5qhxg"", ""tm-sz7srifg"", ""tm-9kefvmxz"", ""tm-dp6pshcs"", ""tm-l9vt6wgw"", ""tm-xfrkgdxw"", ""tm-95xqmtvb"", ""tm-pxph757a"", ""tm-2ujduhzq"", ""tm-ljsuoykc"", ""tm-rccuwnyl"", ""tm-6m8nrco5"", ""tm-mykxfew8""]"
015350.jpg	015350.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\015350.jpg	tm-ggdpjup7; tm-nbx9bzha; tm-g3shdfgs; tm-hzzdvxer; tm-a6ucn2ky; tm-cat27oby; tm-mec47jx4; tm-t3eufvzb; tm-q8nkkwyn; 7; 9; 3; 6; 2; 27; 47; 4; 8	0			0			Antéchrist;vêtement;église (architecture);chaire;bourse;désignation;prédication;parole;audition	"[""Antéchrist"", ""vêtement"", ""église (architecture)"", ""chaire"", ""bourse"", ""désignation"", ""prédication"", ""parole"", ""audition""]"	tm-ggdpjup7;tm-nbx9bzha;tm-g3shdfgs;tm-hzzdvxer;tm-a6ucn2ky;tm-cat27oby;tm-mec47jx4;tm-t3eufvzb;tm-q8nkkwyn	"[""tm-ggdpjup7"", ""tm-nbx9bzha"", ""tm-g3shdfgs"", ""tm-hzzdvxer"", ""tm-a6ucn2ky"", ""tm-cat27oby"", ""tm-mec47jx4"", ""tm-t3eufvzb"", ""tm-q8nkkwyn""]"
015376.jpg	015376.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\015376.jpg	tm-hwbpfzqq; tm-sgdxywfz; tm-5adgngxc; tm-dmmjw66x; tm-kkotaquv; tm-fwrnui8f; tm-bnphjku3; tm-5vghyucs; tm-quabd8ga; tm-gbucvvq7; tm-rwshbisj; tm-v4tpboqn; tm-9eatbdmw; tm-labqwtqc; tm-iv4xh9vr; tm-3kzukhek; tm-z7yqwjx3; tm-jz5vk4dk; tm-3axmqq3f; tm-zk5macbs; 5; 66; 8; 3; 7; 4; 9	0			1	tm-labqwtqc	Cène	Christ;saint Pierre;Judas;apôtre;saint Jean;pain;nappe;architecture;fortification;couteau;plat;table;coupe (recipients et contenants);Cène;don;coupe (découpe);repas;étreinte;sommeil;poisson	"[""Christ"", ""saint Pierre"", ""Judas"", ""apôtre"", ""saint Jean"", ""pain"", ""nappe"", ""architecture"", ""fortification"", ""couteau"", ""plat"", ""table"", ""coupe (recipients et contenants)"", ""Cène"", ""don"", ""coupe (découpe)"", ""repas"", ""étreinte"", ""sommeil"", ""poisson""]"	tm-hwbpfzqq;tm-sgdxywfz;tm-5adgngxc;tm-dmmjw66x;tm-kkotaquv;tm-fwrnui8f;tm-bnphjku3;tm-5vghyucs;tm-quabd8ga;tm-gbucvvq7;tm-rwshbisj;tm-v4tpboqn;tm-9eatbdmw;tm-labqwtqc;tm-iv4xh9vr;tm-3kzukhek;tm-z7yqwjx3;tm-jz5vk4dk;tm-3axmqq3f;tm-zk5macbs	"[""tm-hwbpfzqq"", ""tm-sgdxywfz"", ""tm-5adgngxc"", ""tm-dmmjw66x"", ""tm-kkotaquv"", ""tm-fwrnui8f"", ""tm-bnphjku3"", ""tm-5vghyucs"", ""tm-quabd8ga"", ""tm-gbucvvq7"", ""tm-rwshbisj"", ""tm-v4tpboqn"", ""tm-9eatbdmw"", ""tm-labqwtqc"", ""tm-iv4xh9vr"", ""tm-3kzukhek"", ""tm-z7yqwjx3"", ""tm-jz5vk4dk"", ""tm-3axmqq3f"", ""tm-zk5macbs""]"
015400.jpg	015400.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\015400.jpg	tm-d4gk2rez; tm-2ysishyt; tm-msrzrwxs; tm-ytecogrk; tm-9kefvmxz; tm-fmytavcm; tm-mqvexyu4; tm-rnzouheu; tm-ebbeyuxy; tm-ywslclwf; tm-pphjzwxj; tm-6m8nrco5; tm-zk5macbs; tm-xgcrlud8; tm-dn6cwhoy; tm-qwmsscbq; tm-w5kbvnrz; tm-wuq737iz; 4; 2; 9; 6; 8; 5; 737	0			0			Terre (personnifications et allégories);Trinité;Dieu;Neptune;siège (meuble);phylactère;croix;trident;partage;chevauchée;bénédiction;nudité;poisson;griffon;pluie;air;éclair;vent	"[""Terre (personnifications et allégories)"", ""Trinité"", ""Dieu"", ""Neptune"", ""siège (meuble)"", ""phylactère"", ""croix"", ""trident"", ""partage"", ""chevauchée"", ""bénédiction"", ""nudité"", ""poisson"", ""griffon"", ""pluie"", ""air"", ""éclair"", ""vent""]"	tm-d4gk2rez;tm-2ysishyt;tm-msrzrwxs;tm-ytecogrk;tm-9kefvmxz;tm-fmytavcm;tm-mqvexyu4;tm-rnzouheu;tm-ebbeyuxy;tm-ywslclwf;tm-pphjzwxj;tm-6m8nrco5;tm-zk5macbs;tm-xgcrlud8;tm-dn6cwhoy;tm-qwmsscbq;tm-w5kbvnrz;tm-wuq737iz	"[""tm-d4gk2rez"", ""tm-2ysishyt"", ""tm-msrzrwxs"", ""tm-ytecogrk"", ""tm-9kefvmxz"", ""tm-fmytavcm"", ""tm-mqvexyu4"", ""tm-rnzouheu"", ""tm-ebbeyuxy"", ""tm-ywslclwf"", ""tm-pphjzwxj"", ""tm-6m8nrco5"", ""tm-zk5macbs"", ""tm-xgcrlud8"", ""tm-dn6cwhoy"", ""tm-qwmsscbq"", ""tm-w5kbvnrz"", ""tm-wuq737iz""]"
